minutes__minute;minutes__value__rmssd;minutes__value__coverage;minutes__value__hf;minutes__value__lf;dateTime
2025-04-01T23:15:00.000;97.086;0.947;1598.34;1140.366;
2025-04-01T23:20:00.000;112.031;0.985;1990.526;885.139;
2025-04-01T23:25:00.000;105.645;1;1825.194;671.856;
2025-04-01T23:30:00.000;107.071;1.005;1802.682;876.547;
2025-04-01T23:35:00.000;116.148;0.94;2712.183;1820.736;
2025-04-01T23:40:00.000;110.571;1.007;2288.375;1116.067;
2025-04-01T23:45:00.000;112.118;0.897;1882.967;1433.023;
2025-04-01T23:50:00.000;135.354;1.004;3020.717;3963.126;
2025-04-01T23:55:00.000;108.946;0.994;2098.708;1276.104;
2025-04-02T00:00:00.000;103.1;0.937;1620.195;1002.209;02/04/2025
2025-04-02T00:05:00.000;113.408;0.976;2455.207;1469.574;
2025-04-02T00:10:00.000;129.146;1.002;3242.228;991.581;
2025-04-02T00:15:00.000;115.533;1.004;2712.1;539.51;
2025-04-02T00:20:00.000;101.3;1;2280.49;687.275;
2025-04-02T00:25:00.000;98.676;0.995;2281.631;2115.711;
2025-04-02T00:30:00.000;100.754;0.939;1821.632;3045.656;
2025-04-02T00:35:00.000;127.368;0.988;2762.955;6231.982;
2025-04-02T00:40:00.000;145.945;0.959;3566.925;682.359;
2025-04-02T00:45:00.000;154.481;0.962;4016.291;1496.814;
2025-04-02T00:50:00.000;165.988;0.955;3001.225;1570.778;
2025-04-02T00:55:00.000;165.541;0.975;4023.777;2850.858;
2025-04-02T01:00:00.000;153.781;0.989;2154.036;1628.98;
2025-04-02T01:05:00.000;113.884;1;1601.72;1834.735;
2025-04-02T01:10:00.000;126.069;1.002;2191.971;2195.849;
2025-04-02T01:15:00.000;133.711;0.989;2543.492;1292.775;
2025-04-02T01:35:00.000;148.954;0.92;2630.608;2910.433;
2025-04-02T01:40:00.000;161.535;0.943;3599.638;2238.555;
2025-04-02T01:45:00.000;164.13;0.963;4240.37;534.815;
2025-04-02T01:50:00.000;161.134;1.004;3858.385;658.56;
2025-04-02T01:55:00.000;165.312;1.004;4488.542;1067.354;
2025-04-02T02:00:00.000;165.803;0.9;4282.49;1892.039;
2025-04-02T02:05:00.000;152.683;0.942;3455.408;2176.748;
2025-04-02T02:10:00.000;143.146;1;3300.478;680.121;
2025-04-02T02:15:00.000;137.204;0.997;3366.632;506.721;
2025-04-02T02:20:00.000;139.241;0.894;3346.66;1058.583;
2025-04-02T02:25:00.000;169.47;1.005;3189.234;2233.957;
2025-04-02T02:30:00.000;163.53;0.964;4678.302;5391.224;
2025-04-02T02:35:00.000;184.026;0.965;4145.104;3507.168;
2025-04-02T02:40:00.000;173.091;1.004;4377.999;2362.869;
2025-04-02T02:45:00.000;157.107;0.965;3706.836;2970.248;
2025-04-02T02:50:00.000;157.838;0.933;2665.713;1895.218;
2025-04-02T02:55:00.000;151.591;0.987;2619.617;1868.412;
2025-04-02T03:00:00.000;158.959;0.921;3559.776;2991.993;
2025-04-02T03:05:00.000;157.917;0.95;4824.559;2159.683;
2025-04-02T03:10:00.000;140.426;0.992;3798.61;1649.123;
2025-04-02T03:15:00.000;131.631;0.995;3346.038;954.767;
2025-04-02T03:20:00.000;126.32;0.96;3143.326;2101.624;
2025-04-02T03:25:00.000;136.134;1.001;2972.813;762.662;
2025-04-02T03:30:00.000;138.309;1.006;3275.047;538.416;
2025-04-02T03:35:00.000;148.405;0.981;3558.055;3755.753;
2025-04-02T03:40:00.000;173.909;1;5669.879;1418.114;
2025-04-02T03:45:00.000;159.741;1.003;4540.512;517.405;
2025-04-02T03:50:00.000;163.02;1.006;4737.799;877.925;
2025-04-02T03:55:00.000;167.581;1.004;4668.585;960.722;
2025-04-02T04:00:00.000;160.691;0.919;2915.77;3488.289;
2025-04-02T04:05:00.000;161.351;0.994;3559.151;7390.632;
2025-04-02T04:10:00.000;159.117;1.004;2792.335;3387.764;
2025-04-02T04:15:00.000;161.434;0.931;4129.515;1824.591;
2025-04-02T04:20:00.000;180.472;0.941;3518.403;2673.701;
2025-04-02T04:25:00.000;178.955;0.94;4533.218;2248.905;
2025-04-02T04:30:00.000;223.473;0.911;6801.912;5090.981;
2025-04-02T04:35:00.000;234.692;1.001;8964.785;1993.966;
2025-04-02T04:40:00.000;249.148;0.922;7414.93;1327.798;
2025-04-02T04:45:00.000;223.821;0.939;5962.324;2277.403;
2025-04-02T04:50:00.000;206.909;0.939;5958.143;4809.814;
2025-04-02T04:55:00.000;160.906;0.878;3337.799;5849.728;
2025-04-02T05:00:00.000;180.054;1.006;5348.735;720.657;
2025-04-02T05:05:00.000;177.89;0.997;4820.881;653.397;
2025-04-02T05:10:00.000;165.634;0.896;3591.399;7781.088;
2025-04-02T05:15:00.000;171.188;0.948;4624.71;3051.429;
2025-04-02T05:20:00.000;177.734;0.957;3226.519;945.882;
2025-04-02T05:25:00.000;186.403;1.002;4023.951;4141.146;
2025-04-02T05:30:00.000;158.424;0.976;3454.376;1412.361;
2025-04-02T05:35:00.000;105.113;0.963;753.962;1472.187;
2025-04-02T05:40:00.000;199.566;0.845;6465.531;2588.009;
2025-04-02T05:45:00.000;231.434;0.946;7666.022;3838.969;
2025-04-02T05:50:00.000;278.217;0.999;11126.875;1055.039;
2025-04-02T05:55:00.000;263.649;0.951;7744.143;3912.173;
2025-04-02T06:00:00.000;231.626;0.974;8694.288;3331.646;
2025-04-02T06:05:00.000;241.727;0.897;7549.257;1268.043;
2025-04-02T06:10:00.000;230.388;0.986;7787.938;2900.168;
2025-04-02T06:15:00.000;249.294;1.006;7259.895;4266.039;
2025-04-02T06:20:00.000;251.796;0.975;8209.309;1888.128;
2025-04-02T06:25:00.000;240.06;0.998;8459.344;2734.295;
2025-04-02T06:30:00.000;226.729;1.003;6617.992;7265.292;
2025-04-02T06:35:00.000;221.459;0.822;4530.05;5973.623;
2025-04-02T06:40:00.000;205.851;0.974;7537.916;2407.871;
2025-04-02T06:45:00.000;176.901;0.945;3232.165;2750.096;
2025-04-02T06:50:00.000;199.493;0.953;4210.573;4188.935;
2025-04-02T06:55:00.000;163.847;0.85;2803.978;4081.432;
2025-04-02T07:00:00.000;220.991;0.991;7245.062;2082.522;
2025-04-02T07:05:00.000;235.832;1.004;6480.584;1945.016;
2025-04-02T07:10:00.000;209.781;0.96;5558.028;2936.76;
2025-04-02T07:15:00.000;242.949;0.962;6423.189;3703.862;
2025-04-02T07:20:00.000;222.839;0.985;6391.619;3476.815;
2025-04-02T07:25:00.000;212.488;0.988;6135.97;2162.42;
2025-04-02T07:30:00.000;207.275;0.974;5301.127;1983.038;
2025-04-02T07:35:00.000;192.554;1.006;6656.399;3679.58;
2025-04-02T07:40:00.000;180.938;1;5312.713;1464.19;
2025-04-02T07:45:00.000;161.173;1.001;4921.623;861.822;
2025-04-02T07:50:00.000;181.212;0.979;6541.623;4552.318;
2025-04-02T07:55:00.000;161.994;0.999;4583.343;1058.579;
2025-04-02T08:00:00.000;148.623;1.003;4379.677;866.966;
2025-04-02T08:05:00.000;161.411;1.005;4848.314;1524.336;
2025-04-02T08:10:00.000;183.948;0.944;4273.97;2348.996;
2025-04-02T08:15:00.000;208.757;0.949;5738.972;2047.356;
2025-04-02T08:20:00.000;225.927;1.007;8552.725;2189.443;
2025-04-02T08:25:00.000;190.512;0.999;4543.083;1831.439;
2025-04-02T08:30:00.000;259.755;0.988;6140.083;4055.979;
2025-04-02T08:35:00.000;242.488;0.96;7837.471;2309.885;
2025-04-02T08:40:00.000;235.32;0.966;7942.756;5706.202;
2025-04-02T08:45:00.000;181.727;0.979;5070.842;1592.852;
2025-04-02T08:50:00.000;182.053;0.914;4683.445;2370.684;
2025-04-02T08:55:00.000;176.908;0.969;3712.425;7650.507;
2025-04-02T09:00:00.000;153.518;0.807;4401.31;1892.007;
2025-04-02T23:05:00.000;121.739;0.876;1739.613;492.483;
2025-04-02T23:15:00.000;156.68;0.863;4073.023;3783.253;
2025-04-02T23:20:00.000;170.057;1.001;4816.134;905.029;
2025-04-02T23:25:00.000;148.332;0.999;3810.683;1064.611;
2025-04-02T23:30:00.000;140.239;0.988;3459.416;824.678;
2025-04-02T23:35:00.000;144.315;1.006;3824.951;789.134;
2025-04-02T23:40:00.000;137.383;0.957;3340.288;1551.237;
2025-04-02T23:45:00.000;133.142;1.005;3127.24;605.85;
2025-04-02T23:50:00.000;139.421;1.006;3649.542;585.616;
2025-04-02T23:55:00.000;137.674;1.001;3375.547;583.506;
2025-04-03T00:00:00.000;155.618;0.907;4413.065;7139.646;03/04/2025
2025-04-03T00:05:00.000;166.967;0.98;4922.111;1917.932;
2025-04-03T00:10:00.000;156.38;0.958;3932.213;1038.938;
2025-04-03T00:15:00.000;149.485;0.966;3311.447;737.725;
2025-04-03T00:20:00.000;164.706;0.998;4256.212;2896.012;
2025-04-03T00:25:00.000;144.993;0.976;3436.931;781.846;
2025-04-03T00:30:00.000;143.467;0.995;3451.397;1105.449;
2025-04-03T00:35:00.000;151.658;0.994;3782.872;772.933;
2025-04-03T00:40:00.000;141.001;1.007;3190.19;554.561;
2025-04-03T00:45:00.000;152.586;0.975;3873.935;1099.907;
2025-04-03T00:50:00.000;146.306;0.96;3881.185;999.879;
2025-04-03T00:55:00.000;145.598;0.894;3165.301;2254.889;
2025-04-03T01:00:00.000;151.937;0.923;3561.519;7435.791;
2025-04-03T01:05:00.000;170.329;0.998;4039.076;5794.412;
2025-04-03T01:10:00.000;182.07;0.973;5098.262;1035.251;
2025-04-03T01:15:00.000;158.514;0.909;4424.898;2838.016;
2025-04-03T01:20:00.000;174.531;1.006;4993.531;740.184;
2025-04-03T01:25:00.000;157.893;1.004;4085.097;3784.429;
2025-04-03T01:30:00.000;161.178;1.005;4521.74;997.724;
2025-04-03T01:35:00.000;174.846;0.931;4544.741;3613.345;
2025-04-03T01:40:00.000;161.361;0.976;3113.383;1705.051;
2025-04-03T01:45:00.000;182.192;0.99;3421.894;2388.887;
2025-04-03T01:50:00.000;140.537;0.934;2456.348;1962.715;
2025-04-03T01:55:00.000;107.734;1.004;1860.003;2364.453;
2025-04-03T02:00:00.000;155.629;0.928;3150.018;1147.76;
2025-04-03T02:05:00.000;181.794;0.999;6171.543;1983.467;
2025-04-03T02:10:00.000;176.27;1.005;5927.579;812.965;
2025-04-03T02:15:00.000;164.122;1.002;4726.853;511.075;
2025-04-03T02:20:00.000;161.161;1.005;4333.448;1603.22;
2025-04-03T02:25:00.000;161.087;1.003;5186.612;1284.106;
2025-04-03T02:30:00.000;167.102;1.005;4990.888;3262.109;
2025-04-03T02:35:00.000;173.534;1.004;6225.988;581.844;
2025-04-03T02:40:00.000;171.605;1.002;5103.984;1179.179;
2025-04-03T02:45:00.000;165.748;1.003;5372.444;803.184;
2025-04-03T02:50:00.000;182.325;0.997;6229.719;1501.565;
2025-04-03T02:55:00.000;171.966;0.866;3486.529;3906.018;
2025-04-03T03:00:00.000;182.283;0.948;4166.059;10705.299;
2025-04-03T03:05:00.000;198.173;1.005;4802.181;924.548;
2025-04-03T03:10:00.000;176.527;0.977;3699.456;1693.66;
2025-04-03T03:15:00.000;219.167;0.947;5228.135;4727.614;
2025-04-03T03:20:00.000;206.952;0.931;5674.793;3284.092;
2025-04-03T03:25:00.000;193.96;0.924;6044.398;961.002;
2025-04-03T03:30:00.000;178.894;0.985;4099.521;5687.356;
2025-04-03T03:35:00.000;201.884;0.968;6166.741;5455.317;
2025-04-03T03:40:00.000;204.265;1;6446.352;4368.08;
2025-04-03T03:45:00.000;217.886;0.975;7284.054;1351.585;
2025-04-03T03:50:00.000;219.323;0.934;7543.362;7844.659;
2025-04-03T03:55:00.000;207.073;0.937;6308.308;5953.752;
2025-04-03T04:00:00.000;213.834;0.982;7835.959;4930.303;
2025-04-03T04:05:00.000;209.6;0.976;5913.583;4483.667;
2025-04-03T04:10:00.000;215.721;0.956;5979.281;6826.81;
2025-04-03T04:15:00.000;220.452;1.005;6831.469;2422.092;
2025-04-03T04:20:00.000;225.696;1.004;6374.673;2554.485;
2025-04-03T04:25:00.000;219.917;0.889;6819.81;1525.612;
2025-04-03T04:30:00.000;233.127;0.966;8257.723;5287.942;
2025-04-03T04:35:00.000;211.64;0.87;5183.916;5977.206;
2025-04-03T04:40:00.000;150.772;0.981;2888.575;3447.039;
2025-04-03T04:45:00.000;166.591;0.988;2653.729;1982.366;
2025-04-03T04:50:00.000;165.949;0.947;2270.403;2331.544;
2025-04-03T05:00:00.000;226.616;0.942;9679.604;908.226;
2025-04-03T05:05:00.000;250.393;1.008;9411.908;1552.12;
2025-04-03T05:10:00.000;219.018;0.9;4827.815;2028.621;
2025-04-03T05:15:00.000;210.004;1.005;6138.255;3471.43;
2025-04-03T05:20:00.000;220.439;1;7678.952;1014.978;
2025-04-03T05:25:00.000;211.057;1.007;6767.363;1063.099;
2025-04-03T05:30:00.000;209.616;0.953;4766.831;3184.393;
2025-04-03T05:35:00.000;206.465;0.979;5960.251;4173.046;
2025-04-03T05:40:00.000;191.722;0.948;5574.899;849.85;
2025-04-03T05:45:00.000;204.524;0.951;6348.743;1713.079;
2025-04-03T05:50:00.000;202.615;0.995;6507.123;1988.658;
2025-04-03T05:55:00.000;200.879;0.928;5335.267;1807.348;
2025-04-03T06:00:00.000;210.677;0.955;6160.852;1880.752;
2025-04-03T06:05:00.000;222.284;0.965;6430.613;3910.156;
2025-04-03T06:10:00.000;209.811;1.004;6200.919;986.687;
2025-04-03T06:15:00.000;205.849;0.956;7019.936;1279.327;
2025-04-03T06:20:00.000;238.931;0.895;7765.665;2780.124;
2025-04-03T06:25:00.000;228.251;1.001;7691.512;2190.613;
2025-04-03T06:30:00.000;239.495;0.919;9144.908;4017.267;
2025-04-03T06:35:00.000;197.064;1.005;6994.381;869.408;
2025-04-03T06:40:00.000;195.527;1.005;6648.247;2262.54;
2025-04-03T06:45:00.000;188.672;1.003;6597.745;741.52;
2025-04-03T06:50:00.000;186.092;1.005;5813.186;891.701;
2025-04-03T06:55:00.000;205.384;0.936;4800.4;3527.795;
2025-04-03T07:00:00.000;201.474;0.964;8232.337;1490.017;
2025-04-03T07:05:00.000;187.87;0.879;5197.817;4619.924;
2025-04-03T07:10:00.000;218.939;0.907;7635.063;4796.3;
2025-04-03T07:15:00.000;206.82;0.962;5528.948;2201.238;
2025-04-03T07:20:00.000;239.454;0.994;7389.703;4018.787;
2025-04-03T07:25:00.000;238.155;1.004;8744.084;3024.16;
2025-04-03T07:30:00.000;255.177;0.94;8543.535;1853.573;
2025-04-03T07:35:00.000;229.71;0.965;6515.543;2931.555;
2025-04-03T07:40:00.000;214.074;1.005;5791.06;2214.934;
2025-04-03T07:45:00.000;249.036;1.005;7320.541;3304.121;
2025-04-03T07:50:00.000;237.414;0.958;6701.075;1272.064;
2025-04-03T07:55:00.000;254.514;0.957;7770.382;6742.387;
2025-04-03T08:00:00.000;231.288;1.004;6071.209;2811.773;
2025-04-03T08:05:00.000;223.861;1.003;6525.262;2214.376;
2025-04-03T08:10:00.000;201.914;1.003;6439.606;4411.918;
2025-04-03T08:15:00.000;212.644;0.92;7121.475;2866.333;
2025-04-03T08:20:00.000;204.025;1.006;7625.374;1889.654;
2025-04-03T08:25:00.000;194.815;0.969;5887.634;671.213;
2025-04-03T08:30:00.000;180.495;0.988;5533.151;1951.674;
2025-04-03T08:35:00.000;181.38;1.002;5538.413;1465.437;
2025-04-03T08:40:00.000;162.031;0.919;4534.302;1012.749;
2025-04-03T08:45:00.000;218.19;0.981;6884.788;8122.396;
2025-04-03T08:50:00.000;183.601;1.002;5220.968;4085.838;
2025-04-03T08:55:00.000;156.507;1.003;4182.03;3522.128;
2025-04-03T09:00:00.000;185.805;0.924;4865.814;5661.327;
2025-04-03T09:05:00.000;192.231;0.994;6539.924;3548.337;
2025-04-03T09:10:00.000;163.375;1.006;4365.749;2970.641;
2025-04-03T09:15:00.000;165.698;1.002;5128.056;2634.44;
2025-04-03T09:20:00.000;179.212;0.92;3329.823;2130.376;
2025-04-03T09:25:00.000;182.678;1.005;5294.157;1706.329;
2025-04-03T09:30:00.000;178.258;0.95;5056.215;5152.56;
2025-04-04T00:35:00.000;21.418;0.854;146.827;167.809;04/04/2025
2025-04-04T00:40:00.000;23.399;0.789;209.229;131.6;
2025-04-04T00:45:00.000;24.735;0.986;171.814;161.814;
2025-04-04T00:50:00.000;41.219;1.002;493.544;547.813;
2025-04-04T00:55:00.000;48.99;1.004;792.218;286.107;
2025-04-04T01:00:00.000;44.518;0.926;648.302;303.46;
2025-04-04T01:05:00.000;47.79;0.996;672.304;861.049;
2025-04-04T01:10:00.000;51.879;1;729.11;606.792;
2025-04-04T01:15:00.000;53.522;0.953;758.74;1469.111;
2025-04-04T01:20:00.000;53.038;1.002;981.452;1036.598;
2025-04-04T01:25:00.000;46.874;0.99;672.494;435.765;
2025-04-04T01:30:00.000;44.587;0.999;684.783;427.042;
2025-04-04T01:35:00.000;44.724;1.003;609.875;592.745;
2025-04-04T01:40:00.000;40.47;1.005;544.41;361.091;
2025-04-04T01:45:00.000;35.259;0.888;192.668;673.4;
2025-04-04T01:50:00.000;51.866;1.004;736.818;1276.804;
2025-04-04T01:55:00.000;61.635;1.001;1051.46;1259.478;
2025-04-04T02:00:00.000;56.008;0.965;559.555;3180.928;
2025-04-04T02:05:00.000;41.328;0.957;283.651;767.327;
2025-04-04T02:10:00.000;57.224;1.001;1190.904;738.29;
2025-04-04T02:15:00.000;56.483;0.903;916.123;311.563;
2025-04-04T02:20:00.000;57.739;1.002;533.192;2442.892;
2025-04-04T02:25:00.000;55.175;0.942;492.763;447.241;
2025-04-04T02:30:00.000;59.662;0.964;591.653;1014.572;
2025-04-04T02:35:00.000;64.38;0.885;831.864;1696.801;
2025-04-04T02:40:00.000;68.784;0.871;1060.581;1511.827;
2025-04-04T02:45:00.000;75.807;0.977;1383.047;3042.574;
2025-04-04T02:50:00.000;84.808;1.004;1916.128;295.178;
2025-04-04T02:55:00.000;82.069;1.004;1636.534;1148.391;
2025-04-04T03:00:00.000;69.907;0.941;1132.983;806.49;
2025-04-04T03:05:00.000;75.423;0.899;795.573;2921.541;
2025-04-04T03:10:00.000;64.654;1.002;1156.468;1445.055;
2025-04-04T03:15:00.000;42.452;0.956;147.956;965.603;
2025-04-04T03:20:00.000;41.979;1.002;196.371;456.201;
2025-04-04T03:25:00.000;67.02;0.961;1021.138;702.084;
2025-04-04T03:30:00.000;83.529;0.99;1637.025;983.243;
2025-04-04T03:35:00.000;81.231;1.007;1532.124;663.494;
2025-04-04T03:40:00.000;78.589;0.981;1226.433;450.076;
2025-04-04T03:45:00.000;83.868;0.957;1176.106;3300.892;
2025-04-04T03:50:00.000;76.929;1.002;1059.586;587.91;
2025-04-04T03:55:00.000;78.491;0.993;1049.132;769.542;
2025-04-04T04:00:00.000;82.165;0.995;1144.631;559.282;
2025-04-04T04:05:00.000;82.924;0.968;1284.12;1677.369;
2025-04-04T04:10:00.000;76.026;1.002;1218.201;685.705;
2025-04-04T04:15:00.000;88.953;0.934;1197.862;2329.064;
2025-04-04T04:20:00.000;99.212;1.002;1762.529;2173.967;
2025-04-04T04:25:00.000;94.063;0.952;1237.112;3439.643;
2025-04-04T04:30:00.000;85.122;0.99;1352.985;4585.277;
2025-04-04T04:35:00.000;80.741;0.966;823.775;2295.446;
2025-04-04T04:40:00.000;45.545;1.002;263.591;529.395;
2025-04-04T04:45:00.000;60.648;1;299.131;1778.032;
2025-04-04T04:50:00.000;60.975;0.983;531.181;1924.977;
2025-04-04T04:55:00.000;63.145;1.002;334.763;2259.716;
2025-04-04T05:00:00.000;86.397;0.901;1348.72;880.473;
2025-04-04T05:05:00.000;84.698;0.984;1279.498;1373.391;
2025-04-04T05:10:00.000;92.629;0.918;1189.37;1196.384;
2025-04-04T05:15:00.000;106.849;0.966;1725.879;1259.352;
2025-04-04T05:20:00.000;104.848;0.995;1708.056;1046.361;
2025-04-04T05:25:00.000;94.377;0.967;1588.626;1537.523;
2025-04-04T05:30:00.000;97.231;0.995;1748.79;768.486;
2025-04-04T05:35:00.000;92.294;0.918;1312.058;5528.698;
2025-04-04T05:45:00.000;91.272;0.984;894.346;677.529;
2025-04-04T05:50:00.000;91.497;1.001;1140.209;540.302;
2025-04-04T05:55:00.000;108.544;0.966;1933.242;3050.332;
2025-04-04T06:00:00.000;108.336;0.966;1950.522;2442.982;
2025-04-04T06:05:00.000;105.794;1;2130.228;1671.306;
2025-04-04T06:10:00.000;102.109;0.845;1951.92;733.561;
2025-04-04T06:15:00.000;131.438;0.865;1808.033;3149.729;
2025-04-04T06:20:00.000;133.64;0.934;920.856;2634.26;
2025-04-04T06:25:00.000;157.662;1.008;2669.714;3412.12;
2025-04-04T06:30:00.000;161.76;0.935;3249.062;3109.744;
2025-04-04T06:35:00.000;140.433;0.997;3499.068;902.001;
2025-04-04T06:40:00.000;122.582;1.001;2284.366;1597.29;
2025-04-04T06:45:00.000;134.284;0.924;2489.017;3513.096;
2025-04-04T06:50:00.000;132.718;0.975;2108.455;2004.509;
2025-04-04T06:55:00.000;133.877;0.82;819.123;3134.511;
2025-04-04T07:00:00.000;121.478;1;1821.887;1512.67;
2025-04-04T07:05:00.000;146.1;1.002;3203.358;969.666;
2025-04-04T07:10:00.000;146.545;1.004;2999.846;2100.63;
2025-04-04T07:15:00.000;130.544;0.958;1788.365;1598.732;
2025-04-04T07:20:00.000;101.852;0.921;992.614;533.876;
2025-04-04T07:25:00.000;111.496;0.994;2061.479;1735.451;
2025-04-04T07:30:00.000;109.33;1.005;1503.361;2457.665;
2025-04-04T07:35:00.000;118.993;0.95;2110.237;1052.311;
2025-04-04T07:40:00.000;128.244;1.002;2589.663;841.139;
2025-04-04T07:45:00.000;119.323;0.999;2329.44;1057.092;
2025-04-04T07:50:00.000;129.121;1.005;2971.841;1282.084;
2025-04-04T07:55:00.000;129.249;0.919;1318.23;7835.521;
2025-04-04T08:00:00.000;145.497;1.004;2671.749;2312.505;
2025-04-04T08:05:00.000;133.241;1.002;2176.624;2442.229;
2025-04-04T08:10:00.000;125.799;0.995;2416.721;1573.409;
2025-04-04T08:15:00.000;124.614;0.986;1922.6;3783.325;
2025-04-04T08:20:00.000;151.628;0.997;2977.071;3111.281;
2025-04-04T08:25:00.000;140.677;0.959;2578.967;4725.969;
2025-04-04T08:30:00.000;122.457;1.001;1468.332;987.449;
2025-04-04T08:35:00.000;130.796;0.83;1674.349;1458.513;
2025-04-06T01:15:00.000;120.317;0.955;1806.459;1618.479;06/04/2025
2025-04-06T01:20:00.000;152.56;0.959;3940.863;1881.098;
2025-04-06T01:25:00.000;148.258;0.987;3203.733;1357.833;
2025-04-06T01:30:00.000;152.91;0.972;3270.25;467.006;
2025-04-06T01:35:00.000;152.404;0.985;3835.782;545.922;
2025-04-06T01:40:00.000;138.911;1.007;3173.673;456.346;
2025-04-06T01:45:00.000;157.255;0.951;3580.93;3361.037;
2025-04-06T01:50:00.000;165.757;1.007;4422.231;991.533;
2025-04-06T01:55:00.000;159.496;0.971;3404.35;1870.644;
2025-04-06T02:00:00.000;158.186;1.006;3965.008;736.132;
2025-04-06T02:05:00.000;156.097;1.004;3922.92;508.366;
2025-04-06T02:10:00.000;174.106;0.992;4379.571;929.02;
2025-04-06T02:15:00.000;166.15;1.007;4535.778;1167.622;
2025-04-06T02:20:00.000;182.991;1.005;5222.888;708.785;
2025-04-06T02:25:00.000;175.449;0.875;4740.234;1528.471;
2025-04-06T02:30:00.000;160.442;0.997;4735.621;3486.624;
2025-04-06T02:35:00.000;154.48;0.997;4642.723;896.027;
2025-04-06T02:40:00.000;168.057;0.925;4072.296;1910.787;
2025-04-06T02:45:00.000;152.244;1.001;5085.124;3642.358;
2025-04-06T02:50:00.000;159.267;1.007;4860.823;809.014;
2025-04-06T02:55:00.000;178.996;0.988;5803.185;9089.888;
2025-04-06T03:00:00.000;172.156;1;4611.39;1119.957;
2025-04-06T03:05:00.000;180.021;1.006;5230.64;1068.278;
2025-04-06T03:10:00.000;165.448;0.939;4998.336;991.186;
2025-04-06T03:15:00.000;174.487;1.006;4612.452;3859.001;
2025-04-06T03:20:00.000;163.579;0.975;3587.158;6820.906;
2025-04-06T03:25:00.000;176.493;0.945;3944.87;8132.734;
2025-04-06T03:30:00.000;156.625;0.943;3441.707;7617.08;
2025-04-06T03:35:00.000;167.882;1.008;4282.147;3250.861;
2025-04-06T03:40:00.000;214.559;0.957;9422.493;5572.391;
2025-04-06T03:45:00.000;140.298;0.991;2862.276;3293.36;
2025-04-06T03:50:00.000;209.84;1.003;9678.321;5922.234;
2025-04-06T03:55:00.000;211.06;0.959;8715.066;5275.813;
2025-04-06T04:00:00.000;235.84;0.952;10066.121;2514.021;
2025-04-06T04:05:00.000;205.298;1.007;7473.158;3920.953;
2025-04-06T04:10:00.000;193.856;1.005;7265.561;581.616;
2025-04-06T04:15:00.000;188.079;1.002;5950.107;1277.095;
2025-04-06T04:20:00.000;183.012;1.001;5398.418;4770.581;
2025-04-06T04:25:00.000;185.519;0.959;5931.772;1867.856;
2025-04-06T04:30:00.000;166.662;1.006;5035.424;1355.443;
2025-04-06T04:35:00.000;161.584;1.006;4445.837;1097.405;
2025-04-06T04:40:00.000;162.352;1.001;4630.943;1076.894;
2025-04-06T04:45:00.000;179.129;1.005;6326.084;1965.015;
2025-04-06T04:50:00.000;187.934;0.928;5267.875;13366.647;
2025-04-06T04:55:00.000;156.066;0.968;4429.239;5439.451;
2025-04-06T05:00:00.000;162.445;0.991;4982.841;3182.109;
2025-04-06T05:05:00.000;165.64;0.956;4080.042;5528.703;
2025-04-06T05:10:00.000;216.004;1.005;8801.36;5387.762;
2025-04-06T05:15:00.000;224.966;1.002;8530.819;4177.37;
2025-04-06T05:20:00.000;174.186;0.927;4059.775;7718.132;
2025-04-06T05:25:00.000;188.948;0.944;4049.794;8769.946;
2025-04-06T05:30:00.000;148.556;0.995;3478.467;4697.559;
2025-04-06T05:35:00.000;162.716;1.004;3901.03;3422.329;
2025-04-06T05:40:00.000;172.455;1.004;4331.855;2139.541;
2025-04-06T05:45:00.000;203.712;0.993;5676.851;5660.371;
2025-04-06T05:50:00.000;198.827;0.951;5513.405;3283.048;
2025-04-06T05:55:00.000;240.669;0.998;8171.625;2620.153;
2025-04-06T06:00:00.000;214.084;0.989;6006.295;2218.377;
2025-04-06T06:05:00.000;184.998;0.982;5216.822;3839.895;
2025-04-06T06:10:00.000;178.644;1.006;4999.569;2463.942;
2025-04-06T06:15:00.000;187.178;1.005;5184.422;1317.713;
2025-04-06T06:20:00.000;188.997;1.005;5063.775;3203.113;
2025-04-06T06:25:00.000;190.347;1.001;4452.083;1255.608;
2025-04-06T06:30:00.000;197.499;0.998;5112.498;864.908;
2025-04-06T06:35:00.000;207.978;1.005;5765.956;4000.938;
2025-04-06T06:40:00.000;222.452;1.004;6908.771;2222.875;
2025-04-06T06:50:00.000;279.674;0.715;4807.657;12206.841;
2025-04-06T06:55:00.000;228.86;0.964;7909.147;3014.736;
2025-04-06T07:00:00.000;219.713;0.934;7607.872;5219.051;
2025-04-06T07:05:00.000;192.471;1.007;6212.52;6941.173;
2025-04-06T07:10:00.000;195.672;1.002;5916.741;4399.341;
2025-04-06T07:15:00.000;270.664;0.913;11657.077;3988.106;
2025-04-06T07:20:00.000;213.066;0.883;6878.908;4995.768;
2025-04-06T07:25:00.000;252.332;0.979;10241.582;5062.704;
2025-04-06T07:30:00.000;254.866;1.005;8885.195;1308.907;
2025-04-06T07:35:00.000;275.249;0.987;8270.002;4600.264;
2025-04-06T07:40:00.000;284.064;0.945;9158.209;2554.7;
2025-04-06T07:45:00.000;245.412;0.847;6295.447;6146.344;
2025-04-06T07:50:00.000;218.402;0.999;7855.76;3674.811;
